 X	PSI		Ne	Te	Zeff	SigmaH	 Stotal		NSL		Power	LinIonDens
 35.0012	0.0968989		1.023e+020	20.1267	1.69756		6.40591e-017	6.41628e-021		6.28062	0.00187225	0.00122892
 35.0112	0.096048		1.023e+020	20.1609	1.69764		6.40488e-017	6.41528e-021		6.28718	0.00186	0.00122069
 35.0212	0.095195		1.023e+020	20.1951	1.69773		6.40386e-017	6.41427e-021		6.29374	0.00184783	0.00121251
 35.0312	0.0943399		1.023e+020	20.2294	1.69782		6.40284e-017	6.41326e-021		6.3003	0.00183575	0.00120439
 35.0412	0.0934826		1.023e+020	20.2638	1.69791		6.40181e-017	6.41225e-021		6.30686	0.00182375	0.00119633
 35.0512	0.0926233		1.023e+020	20.2983	1.698		6.40079e-017	6.41124e-021		6.31342	0.00181183	0.00118832
 35.0612	0.0917618		1.023e+020	20.3328	1.69808		6.39977e-017	6.41024e-021		6.31998	0.00179998	0.00118037
 35.0712	0.0908981		1.023e+020	20.3673	1.69817		6.39874e-017	6.40923e-021		6.32653	0.00178822	0.00117247
 35.0812	0.0900324		1.023e+020	20.402	1.69826		6.39772e-017	6.40822e-021		6.33309	0.00177654	0.00116463
 35.0912	0.0892756		1.023e+020	20.4323	1.69834		6.39682e-017	6.40734e-021		6.33964	0.00176493	0.00115686
 35.1012	0.0885596		1.023e+020	20.461	1.69841		6.39598e-017	6.40651e-021		6.3462	0.0017534	0.00114915
 35.1112	0.0878418		1.023e+020	20.4897	1.69849		6.39514e-017	6.40568e-021		6.35275	0.00174195	0.0011415
 35.1212	0.0871223		1.023e+020	20.5185	1.69856		6.39429e-017	6.40484e-021		6.3593	0.00173057	0.0011339
 35.1312	0.0864011		1.023e+020	20.5474	1.69863		6.39344e-017	6.40401e-021		6.36586	0.00171927	0.00112635
 35.1412	0.0856782		1.023e+020	20.5764	1.69871		6.3926e-017	6.40318e-021		6.37241	0.00170805	0.00111885
 35.1512	0.0849536		1.023e+020	20.6054	1.69878		6.39175e-017	6.40234e-021		6.37896	0.0016969	0.0011114
 35.1612	0.0842272		1.023e+020	20.6345	1.69886		6.3909e-017	6.40151e-021		6.3855	0.00168582	0.001104
 35.1712	0.0834992		1.023e+020	20.6636	1.69893		6.39005e-017	6.40067e-021		6.39205	0.00167482	0.00109665
 35.1812	0.0827695		1.023e+020	20.6928	1.69901		6.3892e-017	6.39983e-021		6.3986	0.00166389	0.00108935
 35.1912	0.0821065		1.023e+020	20.7194	1.69908		6.38843e-017	6.39907e-021		6.40515	0.00165303	0.00108212
 35.2012	0.0815333		1.023e+020	20.7423	1.69913		6.38777e-017	6.39842e-021		6.41169	0.00164225	0.00107495
 35.2112	0.0809589		1.023e+020	20.7653	1.69919		6.3871e-017	6.39776e-021		6.41824	0.00163153	0.00106782
 35.2212	0.0803832		1.023e+020	20.7884	1.69925		6.38643e-017	6.39711e-021		6.42478	0.00162089	0.00106075
 35.2312	0.0798061		1.023e+020	20.8115	1.69931		6.38577e-017	6.39645e-021		6.43132	0.00161032	0.00105372
 35.2412	0.0792277		1.023e+020	20.8346	1.69937		6.3851e-017	6.39579e-021		6.43787	0.00159982	0.00104674
 35.2512	0.0786481		1.023e+020	20.8578	1.69943		6.38443e-017	6.39513e-021		6.44441	0.00158938	0.00103981
 35.2612	0.0780671		1.023e+020	20.8811	1.69949		6.38376e-017	6.39447e-021		6.45095	0.00157902	0.00103292
 35.2712	0.0774849		1.023e+020	20.9044	1.69955		6.38309e-017	6.39381e-021		6.45749	0.00156873	0.00102608
 35.2812	0.0769013		1.023e+020	20.9278	1.69961		6.38242e-017	6.39315e-021		6.46403	0.0015585	0.00101929
 35.2912	0.0763783		1.023e+020	20.9487	1.69966		6.38182e-017	6.39256e-021		6.47057	0.00154834	0.00101255
 35.3012	0.0759585		1.023e+020	20.9655	1.69971		6.38134e-017	6.39209e-021		6.47711	0.00153825	0.00100588
 35.3112	0.0755377		1.023e+020	20.9824	1.69975		6.38086e-017	6.39161e-021		6.48365	0.00152822	0.000999248
 35.3212	0.0751161		1.023e+020	20.9993	1.69979		6.38037e-017	6.39114e-021		6.49019	0.00151827	0.000992663
 35.3312	0.0746935		1.023e+020	21.0162	1.69984		6.37989e-017	6.39066e-021		6.49672	0.00150837	0.000986121
 35.3412	0.07427		1.023e+020	21.0332	1.69988		6.37941e-017	6.39019e-021		6.50326	0.00149854	0.000979622
 35.3512	0.0738456		1.023e+020	21.0501	1.69992		6.37892e-017	6.38971e-021		6.5098	0.00148878	0.000973167
 35.3612	0.0734203		1.023e+020	21.0672	1.69997		6.37844e-017	6.38923e-021		6.51633	0.00147908	0.000966755
 35.3712	0.0729941		1.023e+020	21.0885	1.70002		6.37783e-017	6.38863e-021		6.52287	0.00146945	0.000960367
 35.3812	0.0725669		1.023e+020	21.1227	1.70011		6.37686e-017	6.38768e-021		6.5294	0.00145988	0.000953969
 35.3912	0.0722311		1.023e+020	21.1496	1.70018		6.37609e-017	6.38693e-021		6.53594	0.00145037	0.000947645
 35.4012	0.071975		1.023e+020	21.1701	1.70023		6.37551e-017	6.38635e-021		6.54247	0.00144092	0.00094139
 35.4112	0.0717184		1.023e+020	21.1906	1.70028		6.37493e-017	6.38578e-021		6.549	0.00143154	0.000935176
 35.4212	0.0714612		1.023e+020	21.2112	1.70034		6.37435e-017	6.38521e-021		6.55554	0.00142222	0.000929004
 35.4312	0.0712035		1.023e+020	21.2319	1.70039		6.37377e-017	6.38463e-021		6.56207	0.00141296	0.000922873
 35.4412	0.0709452		1.023e+020	21.2526	1.70044		6.37318e-017	6.38406e-021		6.5686	0.00140376	0.000916783
 35.4512	0.0706865		1.023e+020	21.2733	1.7005		6.3726e-017	6.38349e-021		6.57513	0.00139463	0.000910734
 35.4612	0.0704272		1.023e+020	21.294	1.70055		6.37201e-017	6.38291e-021		6.58166	0.00138555	0.000904725
 35.4712	0.0701674		1.023e+020	21.3149	1.7006		6.37143e-017	6.38233e-021		6.58819	0.00137653	0.000898756
 35.4812	0.069907		1.023e+020	21.3357	1.70066		6.37084e-017	6.38176e-021		6.59472	0.00136758	0.000892827
 35.4912	0.0698066		1.023e+020	21.3437	1.70068		6.37062e-017	6.38154e-021		6.60124	0.00135868	0.000886986
 35.5012	0.0697248		1.023e+020	21.3503	1.70069		6.37043e-017	6.38135e-021		6.60777	0.00134984	0.000881189
 35.5112	0.0696428		1.023e+020	21.3569	1.70071		6.37025e-017	6.38117e-021		6.6143	0.00134105	0.000875431
 35.5212	0.0695606		1.023e+020	21.3634	1.70073		6.37007e-017	6.38099e-021		6.62083	0.00133233	0.00086971
 35.5312	0.0694783		1.023e+020	21.37	1.70074		6.36988e-017	6.38081e-021		6.62736	0.00132366	0.000864027
 35.5412	0.0693958		1.023e+020	21.3766	1.70076		6.3697e-017	6.38063e-021		6.63388	0.00131505	0.000858381
 35.5512	0.0693131		1.023e+020	21.3833	1.70078		6.36951e-017	6.38044e-021		6.64041	0.00130649	0.000852772
 35.5612	0.0692303		1.023e+020	21.3899	1.70079		6.36932e-017	6.38026e-021		6.64694	0.00129799	0.0008472
 35.5712	0.0691474		1.023e+020	21.3965	1.70081		6.36914e-017	6.38008e-021		6.65346	0.00128955	0.000841664
 35.5812	0.0691459		1.023e+020	21.3967	1.70081		6.36913e-017	6.38008e-021		6.65999	0.00128116	0.000836188
 35.5912	0.0692487		1.023e+020	21.3884	1.70079		6.36937e-017	6.3803e-021		6.66652	0.00127282	0.000830778
 35.6012	0.0693516		1.023e+020	21.3802	1.70077		6.3696e-017	6.38053e-021		6.67305	0.00126454	0.000825402
 35.6112	0.0694548		1.023e+020	21.3719	1.70075		6.36983e-017	6.38076e-021		6.67957	0.00125631	0.000820061
 35.6212	0.0695582		1.023e+020	21.3636	1.70073		6.37006e-017	6.38099e-021		6.6861	0.00124814	0.000814755
 35.6312	0.0696618		1.023e+020	21.3553	1.70071		6.37029e-017	6.38121e-021		6.69263	0.00124002	0.000809482
 35.6412	0.0697655		1.023e+020	21.347	1.70068		6.37053e-017	6.38144e-021		6.69916	0.00123195	0.000804244
 35.6512	0.0698695		1.023e+020	21.3387	1.70066		6.37076e-017	6.38167e-021		6.70569	0.00122393	0.000799039
 35.6612	0.0699736		1.023e+020	21.3304	1.70064		6.37099e-017	6.3819e-021		6.71221	0.00121597	0.000793868
 35.6712	0.0701073		1.023e+020	21.3197	1.70061		6.37129e-017	6.3822e-021		6.71874	0.00120806	0.000788739
 35.6812	0.0704045		1.023e+020	21.2959	1.70055		6.37196e-017	6.38286e-021		6.72527	0.00120019	0.000783686
 35.6912	0.0707023		1.023e+020	21.272	1.70049		6.37263e-017	6.38352e-021		6.7318	0.00119238	0.000778666
 35.7012	0.0710006		1.023e+020	21.2481	1.70043		6.37331e-017	6.38418e-021		6.73833	0.00118462	0.000773677
 35.7112	0.0712995		1.023e+020	21.2242	1.70037		6.37398e-017	6.38485e-021		6.74487	0.00117691	0.00076872
 35.7212	0.0715989		1.023e+020	21.2002	1.70031		6.37466e-017	6.38552e-021		6.7514	0.00116924	0.000763795
 35.7312	0.0718988		1.023e+020	21.1762	1.70025		6.37534e-017	6.38618e-021		6.75793	0.00116163	0.000758901
 35.7412	0.0721993		1.023e+020	21.1521	1.70018		6.37602e-017	6.38686e-021		6.76446	0.00115406	0.000754037
 35.7512	0.0725003		1.023e+020	21.128	1.70012		6.37671e-017	6.38753e-021		6.771	0.00114655	0.000749205
 35.7612	0.0728062		1.023e+020	21.1035	1.70006		6.3774e-017	6.38821e-021		6.77753	0.00113908	0.000744405
 35.7712	0.0733076		1.023e+020	21.0717	1.69998		6.37831e-017	6.3891e-021		6.78407	0.00113166	0.000739658
 35.7812	0.0738099		1.023e+020	21.0516	1.69993		6.37888e-017	6.38967e-021		6.79061	0.00112429	0.000734904
 35.7912	0.074313		1.023e+020	21.0314	1.69988		6.37945e-017	6.39023e-021		6.79714	0.00111696	0.00073018
 35.8012	0.074817		1.023e+020	21.0112	1.69982		6.38003e-017	6.3908e-021		6.80368	0.00110968	0.000725486
 35.8112	0.075322		1.023e+020	20.991	1.69977		6.38061e-017	6.39137e-021		6.81022	0.00110245	0.000720823
 35.8212	0.0758277		1.023e+020	20.9708	1.69972		6.38119e-017	6.39194e-021		6.81676	0.00109526	0.000716188
 35.8312	0.0763344		1.023e+020	20.9505	1.69967		6.38177e-017	6.39251e-021		6.8233	0.00108813	0.000711584
 35.8412	0.0768419		1.023e+020	20.9302	1.69962		6.38235e-017	6.39309e-021		6.82984	0.00108103	0.000707009
 35.8512	0.0773579		1.023e+020	20.9095	1.69956		6.38294e-017	6.39367e-021		6.83638	0.00107398	0.000702464
 35.8612	0.078073		1.023e+020	20.8809	1.69949		6.38377e-017	6.39448e-021		6.84292	0.00106698	0.000697972
 35.8712	0.0787893		1.023e+020	20.8522	1.69942		6.38459e-017	6.39529e-021		6.84946	0.00106002	0.000693508
 35.8812	0.0795069		1.023e+020	20.8235	1.69934		6.38542e-017	6.39611e-021		6.85601	0.00105311	0.000689073
 35.8912	0.0802256		1.023e+020	20.7947	1.69927		6.38625e-017	6.39693e-021		6.86255	0.00104624	0.000684666
 35.9012	0.0809456		1.023e+020	20.7659	1.69919		6.38708e-017	6.39775e-021		6.8691	0.00103942	0.000680287
 35.9112	0.0816667		1.023e+020	20.737	1.69912		6.38792e-017	6.39857e-021		6.87564	0.00103263	0.000675936
 35.9212	0.0823891		1.023e+020	20.7081	1.69905		6.38876e-017	6.3994e-021		6.88219	0.0010259	0.000671612
 35.9312	0.0831126		1.023e+020	20.6791	1.69897		6.3896e-017	6.40023e-021		6.88874	0.0010192	0.000667315
 35.9412	0.083877		1.023e+020	20.6485	1.69889		6.39049e-017	6.4011e-021		6.89528	0.00101255	0.00066305
 35.9512	0.0848151		1.023e+020	20.6109	1.6988		6.39159e-017	6.40218e-021		6.90183	0.00100594	0.000658833
 35.9612	0.0857547		1.023e+020	20.5733	1.6987		6.39269e-017	6.40326e-021		6.90838	0.000999371	0.000654642
 35.9712	0.0866959		1.023e+020	20.5356	1.6986		6.39379e-017	6.40435e-021		6.91494	0.000992845	0.000650477
 35.9812	0.0876386		1.023e+020	20.4979	1.69851		6.3949e-017	6.40544e-021		6.92149	0.000986361	0.000646339
 35.9912	0.0885828		1.023e+020	20.4601	1.69841		6.39601e-017	6.40653e-021		6.92804	0.000979917	0.000642226
 36.0012	0.0895285		1.023e+020	20.4222	1.69831		6.39712e-017	6.40763e-021		6.9346	0.000973515	0.00063814
 36.0112	0.0904758		1.023e+020	20.3843	1.69822		6.39824e-017	6.40874e-021		6.94115	0.000967153	0.000634079
 36.0212	0.0914245		1.023e+020	20.3463	1.69812		6.39937e-017	6.40984e-021		6.94771	0.000960832	0.000630043
 36.0312	0.0924758		1.023e+020	20.3042	1.69801		6.40061e-017	6.41107e-021		6.95427	0.000954551	0.000626045
 36.0412	0.0936457		1.023e+020	20.2572	1.69789		6.40201e-017	6.41244e-021		6.96083	0.00094831	0.000622085
 36.0512	0.0948175		1.023e+020	20.2102	1.69777		6.40341e-017	6.41382e-021		6.96739	0.000942108	0.000618149
 36.0612	0.0959912		1.023e+020	20.1631	1.69765		6.40482e-017	6.41521e-021		6.97395	0.000935945	0.000614238
 36.0712	0.0971666		1.023e+020	20.116	1.69753		6.40623e-017	6.4166e-021		6.98052	0.000929822	0.000610352
 36.0812	0.0983439		1.023e+020	20.0687	1.69741		6.40765e-017	6.418e-021		6.98708	0.000923737	0.00060649
 36.0912	0.099523		1.023e+020	20.0214	1.69729		6.40907e-017	6.4194e-021		6.99365	0.000917691	0.000602652
 36.1012	0.100704		1.023e+020	19.974	1.69716		6.4105e-017	6.42081e-021		7.00022	0.000911683	0.000598838
 36.1112	0.101887		1.023e+020	19.9266	1.69704		6.41194e-017	6.42222e-021		7.00679	0.000905712	0.000595047
 36.1212	0.103263		1.023e+020	19.8717	1.6969		6.4136e-017	6.42387e-021		7.01336	0.00089978	0.000591301
 36.1312	0.104673		1.023e+020	19.8155	1.69676		6.41531e-017	6.42555e-021		7.01993	0.000893885	0.000587581
 36.1412	0.106086		1.023e+020	19.7593	1.69661		6.41703e-017	6.42724e-021		7.02651	0.000888027	0.000583884
 36.1512	0.1075		1.023e+020	19.703	1.69647		6.41875e-017	6.42894e-021		7.03309	0.000882206	0.000580209
 36.1612	0.108917		1.023e+020	19.6467	1.69632		6.42049e-017	6.43065e-021		7.03966	0.000876421	0.000576558
 36.1712	0.110336		1.023e+020	19.5902	1.69618		6.42223e-017	6.43236e-021		7.04624	0.000870673	0.000572929
 36.1812	0.111757		1.023e+020	19.5337	1.69604		6.42398e-017	6.43409e-021		7.05283	0.000864961	0.000569323
 36.1912	0.11318		1.023e+020	19.4666	1.69589		6.42606e-017	6.43614e-021		7.05941	0.000859284	0.000565768
 36.2012	0.114688		1.023e+020	19.3919	1.69573		6.42839e-017	6.43843e-021		7.066	0.000853643	0.000562254
 36.2112	0.116344		1.023e+020	19.31	1.69556		6.43095e-017	6.44096e-021		7.07259	0.000848037	0.00055878
 36.2212	0.118003		1.023e+020	19.2279	1.69539		6.43354e-017	6.44351e-021		7.07918	0.000842465	0.000555329
 36.2312	0.119664		1.023e+020	19.1457	1.69522		6.43614e-017	6.44607e-021		7.08577	0.000836928	0.000551898
 36.2412	0.121327		1.023e+020	19.0634	1.69505		6.43875e-017	6.44864e-021		7.09237	0.000831425	0.000548488
 36.2512	0.122993		1.023e+020	18.992	1.69488		6.44103e-017	6.45089e-021		7.09897	0.000825957	0.00054507
 36.2612	0.124661		1.023e+020	18.925	1.69471		6.44318e-017	6.45301e-021		7.10557	0.000820522	0.000541661
 36.2712	0.126332		1.023e+020	18.8578	1.69453		6.44534e-017	6.45514e-021		7.11217	0.000815121	0.000538274
 36.2812	0.128005		1.023e+020	18.7905	1.69436		6.44751e-017	6.45728e-021		7.11878	0.000809755	0.000534907
 36.2912	0.129909		1.023e+020	18.714	1.69416		6.44999e-017	6.45973e-021		7.12539	0.000804421	0.000531586
 36.3012	0.131821		1.02313e+020	18.6372	1.69397		6.45259e-017	6.46229e-021		7.132	0.00079912	0.000528359
 36.3112	0.133736		1.02391e+020	18.561	1.69377		6.45565e-017	6.46531e-021		7.13862	0.000793847	0.00052552
 36.3212	0.135654		1.0247e+020	18.4847	1.69358		6.45872e-017	6.46835e-021		7.14525	0.000788603	0.000522693
 36.3312	0.137574		1.02548e+020	18.4083	1.69338		6.46181e-017	6.47141e-021		7.15188	0.000783387	0.000519879
 36.3412	0.139497		1.02626e+020	18.3317	1.69318		6.46491e-017	6.47448e-021		7.15853	0.000778199	0.000517076
 36.3512	0.141423		1.02697e+020	18.2559	1.69299		6.46795e-017	6.47748e-021		7.16518	0.00077304	0.000514238
 36.3612	0.143352		1.02644e+020	18.1925	1.69286		6.46969e-017	6.47919e-021		7.17183	0.000767916	0.000510701
 36.3712	0.145448		1.02586e+020	18.1236	1.69272		6.4716e-017	6.48106e-021		7.17848	0.000762827	0.00050718
 36.3812	0.147624		1.02527e+020	18.0521	1.69257		6.47358e-017	6.48301e-021		7.18513	0.000757773	0.000503678
 36.3912	0.149803		1.02467e+020	17.9804	1.69242		6.47558e-017	6.48498e-021		7.19177	0.000752755	0.000500203
 36.4012	0.151985		1.02407e+020	17.9087	1.69227		6.4776e-017	6.48696e-021		7.19841	0.000747771	0.000496752
 36.4112	0.15417		1.02347e+020	17.8369	1.69212		6.47962e-017	6.48895e-021		7.20506	0.000742821	0.000493327
 36.4212	0.156358		1.023e+020	17.7616	1.69195		6.48187e-017	6.49116e-021		7.2117	0.000737905	0.000490002
 36.4312	0.158549		1.023e+020	17.6735	1.69173		6.48491e-017	6.49416e-021		7.21834	0.000733019	0.000486983
 36.4412	0.160742		1.023e+020	17.5853	1.6915		6.48798e-017	6.49718e-021		7.22499	0.000728163	0.000483982
 36.4512	0.163063		1.023e+020	17.492	1.69126		6.49124e-017	6.5004e-021		7.23164	0.000723336	0.000481012
 36.4612	0.165517		1.023e+020	17.3933	1.69101		6.49471e-017	6.50382e-021		7.23829	0.00071854	0.000478074
 36.4712	0.167974		1.023e+020	17.3266	1.69084		6.49707e-017	6.50615e-021		7.24495	0.000713773	0.000475073
 36.4812	0.170435		1.023e+020	17.2609	1.69067		6.4994e-017	6.50845e-021		7.2516	0.000709037	0.000472087
 36.4912	0.172899		1.023e+020	17.195	1.6905		6.50175e-017	6.51077e-021		7.25826	0.00070433	0.00046912
 36.5012	0.175366		1.023e+020	17.1291	1.69033		6.50411e-017	6.5131e-021		7.26493	0.000699652	0.000466171
 36.5112	0.177836		1.023e+020	17.0632	1.69016		6.50649e-017	6.51544e-021		7.27159	0.000695005	0.000463241
 36.5212	0.180309		1.023e+020	16.9963	1.68999		6.5089e-017	6.51782e-021		7.27826	0.000690386	0.000460331
 36.5312	0.182886		1.023e+020	16.9098	1.68982		6.51204e-017	6.52092e-021		7.28493	0.000685796	0.000457487
 36.5412	0.185634		1.023e+020	16.8176	1.68963		6.51541e-017	6.52424e-021		7.29161	0.000681234	0.000454676
 36.5512	0.188384		1.023e+020	16.7253	1.68944		6.5188e-017	6.52759e-021		7.29828	0.0006767	0.000451881
 36.5612	0.191139		1.023e+020	16.6329	1.68925		6.52222e-017	6.53096e-021		7.30496	0.000672194	0.000449104
 36.5712	0.193896		1.023e+020	16.5403	1.68906		6.52566e-017	6.53436e-021		7.31165	0.000667715	0.000446344
 36.5812	0.196657		1.023e+020	16.419	1.68881		6.53021e-017	6.53885e-021		7.31834	0.000663264	0.000443673
 36.5912	0.199422		1.023e+020	16.2836	1.68853		6.53532e-017	6.5439e-021		7.32503	0.000658838	0.000441053
 36.6012	0.20219		1.023e+020	16.148	1.68825		6.5405e-017	6.54901e-021		7.33173	0.000654439	0.00043845
 36.6112	0.205055		1.023e+020	16.0178	1.68797		6.54551e-017	6.55395e-021		7.33844	0.000650066	0.000435849
 36.6212	0.208098		1.023e+020	15.9366	1.68776		6.54866e-017	6.55707e-021		7.34514	0.00064572	0.000433141
 36.6312	0.211144		1.023e+020	15.8552	1.68755		6.55184e-017	6.5602e-021		7.35186	0.000641401	0.00043045
 36.6412	0.214194		1.023e+020	15.7737	1.68734		6.55503e-017	6.56336e-021		7.35857	0.000637109	0.000427775
 36.6512	0.217247		1.023e+020	15.6922	1.68713		6.55825e-017	6.56654e-021		7.36529	0.000632843	0.000425117
 36.6612	0.220305		1.023e+020	15.6029	1.68692		6.5618e-017	6.57004e-021		7.37201	0.000628604	0.000422494
 36.6712	0.223366		1.023e+020	15.5002	1.68671		6.5659e-017	6.57409e-021		7.37873	0.000624391	0.000419921
 36.6812	0.226431		1.023e+020	15.3973	1.6865		6.57005e-017	6.57818e-021		7.38546	0.000620203	0.000417365
 36.6912	0.229603		1.023e+020	15.2909	1.68629		6.57437e-017	6.58245e-021		7.3922	0.000616041	0.000414833
 36.7012	0.232934		1.023e+020	15.1791	1.68606		6.57894e-017	6.58697e-021		7.39894	0.000611904	0.000412329
 36.7112	0.236269		1.023e+020	15.0841	1.68583		6.58286e-017	6.59084e-021		7.40568	0.000607792	0.000409799
 36.7212	0.239608		1.023e+020	14.9949	1.6856		6.58656e-017	6.59449e-021		7.41242	0.000603705	0.00040727
 36.7312	0.24295		1.023e+020	14.9056	1.68537		6.59029e-017	6.59818e-021		7.41917	0.000599644	0.000404756
 36.7412	0.246297		1.023e+020	14.8162	1.68514		6.59405e-017	6.60189e-021		7.42593	0.000595608	0.000402258
 36.7512	0.249648		1.023e+020	14.7293	1.68494		6.59773e-017	6.60553e-021		7.43269	0.000591597	0.000399769
 36.7612	0.253002		1.023e+020	14.6467	1.68476		6.60124e-017	6.609e-021		7.43945	0.00058761	0.000397284
 36.7712	0.256491		1.023e+020	14.5608	1.68459		6.60493e-017	6.61264e-021		7.44621	0.000583649	0.000394823
 36.7812	0.260101		1.023e+020	14.472	1.6844		6.60876e-017	6.61643e-021		7.45298	0.000579712	0.000392384
 36.7912	0.263715		1.023e+020	14.383	1.68421		6.61263e-017	6.62026e-021		7.45975	0.000575799	0.000389961
 36.8012	0.267333		1.023e+020	14.294	1.68403		6.61653e-017	6.62411e-021		7.46653	0.00057191	0.000387553
 36.8112	0.270955		1.023e+020	14.1984	1.684		6.62074e-017	6.62827e-021		7.47331	0.000568045	0.000385176
 36.8212	0.274582		1.023e+020	14.1015	1.684		6.62504e-017	6.63252e-021		7.48009	0.000564204	0.000382817
 36.8312	0.278212		1.023e+020	14.0045	1.684		6.62938e-017	6.63682e-021		7.48688	0.000560386	0.000380472
 36.8412	0.281847		1.023e+020	13.9075	1.684		6.63376e-017	6.64115e-021		7.49368	0.000556592	0.000378143
 36.8512	0.285656		1.023e+020	13.7841	1.68357		6.63938e-017	6.6467e-021		7.50048	0.00055282	0.000375894
 36.8612	0.289532		1.023e+020	13.654	1.68304		6.64536e-017	6.65261e-021		7.50728	0.000549071	0.000373677
 36.8712	0.293413		1.023e+020	13.5237	1.68251		6.65141e-017	6.65859e-021		7.51409	0.000545343	0.000371474
 36.8812	0.297299		1.023e+020	13.3961	1.682		6.6574e-017	6.66452e-021		7.52091	0.000541638	0.000369278
 36.8912	0.301189		1.023e+020	13.3203	1.682		6.66099e-017	6.66807e-021		7.52773	0.000537956	0.000366963
 36.9012	0.305083		1.023e+020	13.2444	1.682		6.66461e-017	6.67165e-021		7.53456	0.000534297	0.000364663
 36.9112	0.308981		1.023e+020	13.1685	1.682		6.66825e-017	6.67525e-021		7.54139	0.000530661	0.000362377
 36.9212	0.312883		1.023e+020	13.0924	1.682		6.67193e-017	6.67888e-021		7.54822	0.000527047	0.000360105
 36.9312	0.317007		1.023e+020	13.0091	1.68197		6.67597e-017	6.68289e-021		7.55506	0.000523456	0.000357866
 36.9412	0.321136		1.023e+020	12.8988	1.68169		6.68138e-017	6.68824e-021		7.5619	0.000519887	0.00035571
 36.9512	0.32527		1.023e+020	12.7884	1.68141		6.68684e-017	6.69364e-021		7.56875	0.000516339	0.000353568
 36.9612	0.329408		1.023e+020	12.6779	1.68112		6.69237e-017	6.69911e-021		7.5756	0.000512813	0.00035144
 36.9712	0.333551		1.023e+020	12.5827	1.68088		6.69716e-017	6.70385e-021		7.58246	0.000509308	0.000349285
 36.9812	0.337698		1.023e+020	12.4994	1.68067		6.7014e-017	6.70804e-021		7.58932	0.000505825	0.000347114
 36.9912	0.341849		1.023e+020	12.4159	1.68045		6.70567e-017	6.71227e-021		7.59619	0.000502363	0.000344956
 37.0012	0.346071		1.023e+020	12.331	1.68023		6.71005e-017	6.7166e-021		7.60306	0.000498923	0.000342815
 37.0112	0.350434		1.023e+020	12.2433	1.68001		6.7146e-017	6.72112e-021		7.60993	0.000495505	0.000340694
 37.0212	0.354801		1.023e+020	12.1286	1.68		6.72063e-017	6.72708e-021		7.61682	0.000492106	0.000338658
 37.0312	0.359172		1.023e+020	12.0126	1.68		6.72677e-017	6.73316e-021		7.6237	0.000488728	0.000336637
 37.0412	0.363548		1.023e+020	11.8965	1.68		6.733e-017	6.73932e-021		7.6306	0.000485371	0.00033463
 37.0512	0.367929		1.023e+020	11.7971	1.67973		6.73837e-017	6.74465e-021		7.6375	0.000482033	0.000332592
 37.0612	0.372314		1.023e+020	11.709	1.67928		6.74319e-017	6.74941e-021		7.6444	0.000478716	0.000330537
 37.0712	0.376704		1.023e+020	11.6207	1.67882		6.74805e-017	6.75423e-021		7.65131	0.00047542	0.000328495
 37.0812	0.381231		1.023e+020	11.5297	1.67836		6.7531e-017	6.75923e-021		7.65823	0.000472144	0.000326473
 37.0912	0.385814		1.023e+020	11.4302	1.678		6.75868e-017	6.76476e-021		7.66515	0.000468888	0.000324487
 37.1012	0.390402		1.023e+020	11.3077	1.678		6.76562e-017	6.77164e-021		7.67207	0.000465651	0.000322574
 37.1112	0.394995		1.023e+020	11.185	1.678		6.77266e-017	6.77861e-021		7.67901	0.000462433	0.000320675
 37.1212	0.399592		1.023e+020	11.0657	1.67799		6.77959e-017	6.78547e-021		7.68595	0.000459234	0.000318779
 37.1312	0.404194		1.023e+020	10.9972	1.67775		6.7836e-017	6.78944e-021		7.6929	0.000456056	0.000316758
 37.1412	0.408801		1.023e+020	10.9287	1.67751		6.78764e-017	6.79345e-021		7.69985	0.000452897	0.00031475
 37.1512	0.413441		1.023e+020	10.8597	1.67727		6.79174e-017	6.79751e-021		7.7068	0.000449759	0.000312756
 37.1612	0.418224		1.023e+020	10.7886	1.67703		6.796e-017	6.80173e-021		7.71376	0.00044664	0.00031078
 37.1712	0.423013		1.023e+020	10.6675	1.677		6.80332e-017	6.80898e-021		7.72072	0.00044354	0.000308952
 37.1812	0.427805		1.023e+020	10.5394	1.677		6.81116e-017	6.81675e-021		7.7277	0.000440457	0.000307155
 37.1912	0.432603		1.023e+020	10.4113	1.677		6.81911e-017	6.82464e-021		7.73468	0.000437393	0.00030537
 37.2012	0.437405		1.023e+020	10.3099	1.67679		6.82548e-017	6.83095e-021		7.74167	0.000434347	0.000303525
 37.2112	0.442212		1.023e+020	10.2138	1.67655		6.83159e-017	6.83701e-021		7.74866	0.00043132	0.000301676
 37.2212	0.447024		1.023e+020	10.1175	1.6763		6.83776e-017	6.84313e-021		7.75566	0.000428311	0.00029984
 37.2312	0.451944		1.023e+020	10.0191	1.67605		6.84414e-017	6.84946e-021		7.76267	0.00042532	0.000298022
 37.2412	0.456916		1.023e+020	9.94089	1.67579		6.84927e-017	6.85454e-021		7.76968	0.000422348	0.000296159
 37.2512	0.461893		1.023e+020	9.86764	1.67554		6.8541e-017	6.85933e-021		7.7767	0.000419395	0.000294294
 37.2612	0.466875		1.023e+020	9.79431	1.67528		6.85899e-017	6.86418e-021		7.78372	0.00041646	0.000292441
